,id,node_id,monitor_item,monitor_value,monitor_time
4027,1606007,29,wind_speed,0.0,2018-12-18 12:18:18
4028,1606008,75714126,disps,-12.682,2018-12-18 12:23:40
4029,1606009,75714124,disps,-7.449,2018-12-18 12:23:41
4030,1606010,75714127,disps,-13.492,2018-12-18 12:23:43
4031,1606011,75714125,disps,-8.294,2018-12-18 12:23:44
4032,1606012,29,wind-dir-v,243.0,2018-12-18 12:23:18
4033,1606013,29,wind_dir,11.0,2018-12-18 12:23:18
4034,1606014,29,wind_speed,0.0,2018-12-18 12:23:18
4035,1606015,29,air-temp,18.0,2018-12-18 12:23:18
4036,1606016,29,humidity,36.8,2018-12-18 12:23:18
4037,1606017,29,wind_dir,11.0,2018-12-18 12:23:18
4038,1606018,29,wind-dir-v,243.0,2018-12-18 12:23:18
4039,1606019,29,air-temp,18.0,2018-12-18 12:23:18
4040,1606020,29,wind_speed,0.0,2018-12-18 12:23:18
4041,1606021,29,humidity,36.8,2018-12-18 12:23:18
4042,1606022,29,wind_dir,11.0,2018-12-18 12:23:18
4043,1606023,29,humidity,36.8,2018-12-18 12:23:18
4044,1606024,29,air-temp,18.0,2018-12-18 12:23:18
4045,1606025,29,wind-dir-v,243.0,2018-12-18 12:23:18
4046,1606026,29,wind_speed,0.0,2018-12-18 12:23:18
4047,1606027,75714124,disps,-7.42,2018-12-18 12:28:45
4048,1606028,75714125,disps,-8.256,2018-12-18 12:28:48
4049,1606029,75714126,disps,-12.561,2018-12-18 12:28:54
4050,1606030,75714127,disps,-13.3,2018-12-18 12:28:57
4051,1606031,29,wind_speed,0.0,2018-12-18 12:28:18
4052,1606032,29,air-temp,18.3,2018-12-18 12:28:18
4053,1606033,29,wind_dir,10.0,2018-12-18 12:28:18
4054,1606034,29,humidity,37.5,2018-12-18 12:28:18
4055,1606035,29,wind-dir-v,234.0,2018-12-18 12:28:18
4056,1606036,29,air-temp,18.3,2018-12-18 12:28:18
4057,1606037,29,wind_speed,0.0,2018-12-18 12:28:18
4058,1606038,29,wind-dir-v,234.0,2018-12-18 12:28:18
4059,1606039,29,humidity,37.5,2018-12-18 12:28:18
4060,1606040,29,wind_dir,10.0,2018-12-18 12:28:18
4061,1606041,29,air-temp,18.3,2018-12-18 12:28:18
4062,1606042,29,wind_dir,10.0,2018-12-18 12:28:18
4063,1606043,29,wind-dir-v,234.0,2018-12-18 12:28:18
4064,1606044,29,humidity,37.5,2018-12-18 12:28:18
4065,1606045,29,wind_speed,0.0,2018-12-18 12:28:18
4066,1606046,75714124,disps,-7.393,2018-12-18 12:33:44
4067,1606047,75714125,disps,-8.235,2018-12-18 12:33:47
4068,1606048,75714126,disps,-12.503,2018-12-18 12:33:56
4069,1606049,75714127,disps,-13.225,2018-12-18 12:33:59
4070,1606050,29,wind_dir,15.0,2018-12-18 12:33:18
4071,1606051,29,wind_speed,0.0,2018-12-18 12:33:18
4072,1606052,29,humidity,35.2,2018-12-18 12:33:18
4073,1606053,29,wind-dir-v,349.0,2018-12-18 12:33:18
4074,1606054,29,air-temp,19.0,2018-12-18 12:33:18
4075,1606055,29,wind_dir,15.0,2018-12-18 12:33:18
4076,1606056,29,air-temp,19.0,2018-12-18 12:33:18
4077,1606057,29,wind-dir-v,349.0,2018-12-18 12:33:18
4078,1606058,29,humidity,35.2,2018-12-18 12:33:18
4079,1606059,29,wind_speed,0.0,2018-12-18 12:33:18
4080,1606060,29,wind_dir,15.0,2018-12-18 12:33:18
4081,1606061,29,air-temp,19.0,2018-12-18 12:33:18
4082,1606062,29,wind-dir-v,349.0,2018-12-18 12:33:18
4083,1606063,29,wind_speed,0.0,2018-12-18 12:33:18
4084,1606064,29,humidity,35.2,2018-12-18 12:33:18
4085,1606065,75714124,disps,-7.371,2018-12-18 12:38:44
4086,1606066,75714125,disps,-8.222,2018-12-18 12:38:47
4087,1606067,75714126,disps,-12.422,2018-12-18 12:38:57
4088,1606068,29,wind-dir-v,57.0,2018-12-18 12:38:18
4089,1606069,29,humidity,33.3,2018-12-18 12:38:18
4090,1606070,29,wind_speed,0.0,2018-12-18 12:38:18
4091,1606071,29,wind_dir,3.0,2018-12-18 12:38:18
4092,1606072,29,air-temp,19.0,2018-12-18 12:38:18
4093,1606073,75714127,disps,-13.14,2018-12-18 12:39:00
4094,1606074,29,humidity,33.3,2018-12-18 12:38:18
4095,1606075,29,wind_speed,0.0,2018-12-18 12:38:18
4096,1606076,29,air-temp,19.0,2018-12-18 12:38:18
4097,1606077,29,wind_dir,3.0,2018-12-18 12:38:18
4098,1606078,29,wind-dir-v,57.0,2018-12-18 12:38:18
4099,1606079,29,wind_dir,3.0,2018-12-18 12:38:18
4100,1606080,29,humidity,33.3,2018-12-18 12:38:18
4101,1606081,29,wind_speed,0.0,2018-12-18 12:38:18
4102,1606082,29,wind-dir-v,57.0,2018-12-18 12:38:18
4103,1606083,29,air-temp,19.0,2018-12-18 12:38:18
4104,1606084,75714124,disps,-7.353,2018-12-18 12:43:48
4105,1606085,75714125,disps,-8.204,2018-12-18 12:43:51
4106,1606086,29,wind_dir,13.0,2018-12-18 12:43:18
4107,1606087,29,wind_speed,0.0,2018-12-18 12:43:18
4108,1606088,29,humidity,33.2,2018-12-18 12:43:18
4109,1606089,29,air-temp,19.0,2018-12-18 12:43:18
4110,1606090,29,wind-dir-v,297.0,2018-12-18 12:43:18
4111,1606091,75714126,disps,-12.343,2018-12-18 12:43:58
4112,1606092,75714127,disps,-13.061,2018-12-18 12:44:01
4113,1606093,29,air-temp,19.0,2018-12-18 12:43:18
4114,1606094,29,wind_speed,0.0,2018-12-18 12:43:18
4115,1606095,29,wind_dir,13.0,2018-12-18 12:43:18
4116,1606096,29,wind-dir-v,297.0,2018-12-18 12:43:18
4117,1606097,29,humidity,33.2,2018-12-18 12:43:18
4118,1606098,29,wind_dir,13.0,2018-12-18 12:43:18
4119,1606099,29,wind-dir-v,297.0,2018-12-18 12:43:18
4120,1606100,29,air-temp,19.0,2018-12-18 12:43:18
4121,1606101,29,humidity,33.2,2018-12-18 12:43:18
4122,1606102,29,wind_speed,0.0,2018-12-18 12:43:18
4123,1606103,75714126,disps,-12.283,2018-12-18 12:48:40
4124,1606104,75714127,disps,-12.926,2018-12-18 12:48:43
4125,1606105,75714124,disps,-7.334,2018-12-18 12:48:50
4126,1606106,29,wind-dir-v,18.0,2018-12-18 12:48:18
4127,1606107,29,humidity,34.6,2018-12-18 12:48:18
4128,1606108,29,wind_dir,1.0,2018-12-18 12:48:18
4129,1606109,29,air-temp,18.8,2018-12-18 12:48:18
4130,1606110,29,wind_speed,0.0,2018-12-18 12:48:18
4131,1606111,29,humidity,34.6,2018-12-18 12:48:18
4132,1606112,29,wind_speed,0.0,2018-12-18 12:48:18
4133,1606113,29,air-temp,18.8,2018-12-18 12:48:18
4134,1606114,29,wind-dir-v,18.0,2018-12-18 12:48:18
4135,1606115,29,wind_dir,1.0,2018-12-18 12:48:18
4136,1606116,29,air-temp,18.8,2018-12-18 12:48:18
4137,1606117,29,humidity,34.6,2018-12-18 12:48:18
4138,1606118,29,wind_speed,0.0,2018-12-18 12:48:18
4139,1606119,29,wind-dir-v,18.0,2018-12-18 12:48:18
4140,1606120,29,wind_dir,1.0,2018-12-18 12:48:18
4141,1606121,75714124,disps,-7.299,2018-12-18 12:53:51
4142,1606122,75714125,disps,-8.145,2018-12-18 12:53:54
4143,1606123,29,air-temp,19.1,2018-12-18 12:53:18
4144,1606124,29,wind_dir,5.0,2018-12-18 12:53:18
4145,1606125,29,wind-dir-v,118.0,2018-12-18 12:53:18
4146,1606126,29,wind_speed,0.0,2018-12-18 12:53:18
4147,1606127,29,humidity,33.8,2018-12-18 12:53:18
4148,1606128,16,S,-31.189,2018-12-18 12:00:00
4149,1606129,16,temp,12.4,2018-12-18 12:00:00
4150,1606130,17,S,-39.146,2018-12-18 12:00:00
4151,1606131,17,temp,12.4,2018-12-18 12:00:00
4152,1606132,18,S,0.831,2018-12-18 12:00:00
4153,1606133,18,temp,12.4,2018-12-18 12:00:00
4154,1606134,19,S,-37.184,2018-12-18 12:00:00
4155,1606135,19,temp,12.4,2018-12-18 12:00:00
4156,1606136,75714126,disps,-12.212,2018-12-18 12:54:37
4157,1606137,75714127,disps,-12.738,2018-12-18 12:54:40
4158,1606138,12,S,-19.428,2018-12-18 12:00:00
4159,1606139,12,temp,12.8,2018-12-18 12:00:00
4160,1606140,13,temp,12.8,2018-12-18 12:00:00
4161,1606141,13,S,-65.978,2018-12-18 12:00:00
4162,1606142,14,temp,12.8,2018-12-18 12:00:00
4163,1606143,14,S,-64.136,2018-12-18 12:00:00
4164,1606144,15,temp,12.8,2018-12-18 12:00:00
4165,1606145,15,S,24.273,2018-12-18 12:00:00
4166,1606146,20,S,-34.715,2018-12-18 12:00:00
4167,1606147,20,temp,12.3,2018-12-18 12:00:00
4168,1606148,21,S,-34.85,2018-12-18 12:00:00
4169,1606149,21,temp,12.3,2018-12-18 12:00:00
4170,1606150,22,S,-27.856,2018-12-18 12:00:00
4171,1606151,22,temp,12.3,2018-12-18 12:00:00
4172,1606154,6,incX,-0.0217,2018-12-18 12:54:57
4173,1606155,6,temp,21.6,2018-12-18 12:54:57
4174,1606156,6,incY,-0.0058,2018-12-18 12:54:57
4175,1606157,7,temp,21.2,2018-12-18 12:55:28
4176,1606158,7,incY,0.005,2018-12-18 12:55:28
4177,1606159,7,incX,-0.0153,2018-12-18 12:55:28
4178,1606160,8,incX,0.0834,2018-12-18 12:55:57
4179,1606161,8,temp,15.6,2018-12-18 12:55:57
4180,1606162,8,incY,0.0552,2018-12-18 12:55:57
4181,1606163,24,temp,12.0,2018-12-18 12:00:00
4182,1606164,24,S,-38.621,2018-12-18 12:00:00
4183,1606165,25,temp,12.0,2018-12-18 12:00:00
4184,1606166,25,S,-68.652,2018-12-18 12:00:00
4185,1606167,26,S,-48.507,2018-12-18 12:00:00
4186,1606168,26,temp,12.0,2018-12-18 12:00:00
4187,1606171,9,incX,-0.0336,2018-12-18 12:56:27
4188,1606172,9,incY,-0.0011,2018-12-18 12:56:27
4189,1606173,9,temp,20.7,2018-12-18 12:56:27
4190,1606174,10,incY,0.0,2018-12-18 12:56:57
4191,1606175,10,incX,-0.0436,2018-12-18 12:56:57
4192,1606176,10,temp,16.1,2018-12-18 12:56:57
4193,1606177,29,wind-dir-v,118.0,2018-12-18 12:53:18
4194,1606178,29,humidity,33.8,2018-12-18 12:53:18
4195,1606179,29,wind_speed,0.0,2018-12-18 12:53:18
4196,1606180,29,wind_dir,5.0,2018-12-18 12:53:18
4197,1606181,29,air-temp,19.1,2018-12-18 12:53:18
4198,1606182,29,wind_speed,0.0,2018-12-18 12:53:18
4199,1606183,29,humidity,33.8,2018-12-18 12:53:18
4200,1606184,29,wind_dir,5.0,2018-12-18 12:53:18
4201,1606185,29,air-temp,19.1,2018-12-18 12:53:18
4202,1606186,29,wind-dir-v,118.0,2018-12-18 12:53:18
4203,1606187,75714124,disps,-7.294,2018-12-18 12:58:52
4204,1606188,29,wind-dir-v,318.0,2018-12-18 12:58:18
4205,1606189,29,humidity,33.0,2018-12-18 12:58:18
4206,1606190,29,wind_dir,14.0,2018-12-18 12:58:18
4207,1606191,29,air-temp,19.4,2018-12-18 12:58:18
4208,1606192,29,wind_speed,0.0,2018-12-18 12:58:18
4209,1606193,75714126,disps,-12.135,2018-12-18 12:59:26
4210,1606194,75714127,disps,-12.64,2018-12-18 12:59:29
4211,1606195,16,S,-41.409,2018-12-18 13:00:00
4212,1606196,16,temp,13.5,2018-12-18 13:00:00
4213,1606197,17,S,-50.265,2018-12-18 13:00:00
4214,1606198,17,temp,13.5,2018-12-18 13:00:00
4215,1606199,18,temp,13.5,2018-12-18 13:00:00
4216,1606200,18,S,-12.816,2018-12-18 13:00:00
4217,1606201,19,S,-32.79,2018-12-18 13:00:00
4218,1606202,19,temp,13.5,2018-12-18 13:00:00
4219,1606203,20,S,-39.236,2018-12-18 13:00:00
4220,1606204,20,temp,12.9,2018-12-18 13:00:00
4221,1606205,21,S,-38.892,2018-12-18 13:00:00
4222,1606206,21,temp,12.9,2018-12-18 13:00:00
4223,1606207,22,S,-31.121,2018-12-18 13:00:00
4224,1606208,22,temp,12.9,2018-12-18 13:00:00
4225,1606211,12,temp,13.6,2018-12-18 13:00:00
4226,1606212,12,S,-25.313,2018-12-18 13:00:00
4227,1606213,13,temp,13.6,2018-12-18 13:00:00
4228,1606214,13,S,-73.651,2018-12-18 13:00:00
4229,1606215,14,temp,13.6,2018-12-18 13:00:00
4230,1606216,14,S,-70.275,2018-12-18 13:00:00
4231,1606217,15,S,27.434,2018-12-18 13:00:00
4232,1606218,15,temp,13.6,2018-12-18 13:00:00
4233,1606219,24,temp,12.5,2018-12-18 13:00:00
4234,1606220,24,S,-41.257,2018-12-18 13:00:00
4235,1606221,25,S,-73.554,2018-12-18 13:00:00
4236,1606222,25,temp,12.5,2018-12-18 13:00:00
4237,1606223,26,S,-51.793,2018-12-18 13:00:00
4238,1606224,26,temp,12.5,2018-12-18 13:00:00
4239,1606227,29,wind_speed,0.0,2018-12-18 12:58:18
4240,1606228,29,air-temp,19.4,2018-12-18 12:58:18
4241,1606229,29,wind-dir-v,318.0,2018-12-18 12:58:18
4242,1606230,29,humidity,33.0,2018-12-18 12:58:18
4243,1606231,29,wind_dir,14.0,2018-12-18 12:58:18
4244,1606232,29,wind_dir,14.0,2018-12-18 12:58:18
4245,1606233,29,wind-dir-v,318.0,2018-12-18 12:58:18
4246,1606234,29,humidity,33.0,2018-12-18 12:58:18
4247,1606235,29,air-temp,19.4,2018-12-18 12:58:18
4248,1606236,29,wind_speed,0.0,2018-12-18 12:58:18
4249,1606237,1,temp,11.5,2018-12-18 13:03:29
4250,1606238,1,incY,0.0053,2018-12-18 13:03:29
4251,1606239,1,incX,0.0353,2018-12-18 13:03:29
4252,1606240,75714126,disps,-12.067,2018-12-18 13:03:44
4253,1606241,75714127,disps,-12.543,2018-12-18 13:03:47
4254,1606242,29,wind-dir-v,281.0,2018-12-18 13:03:18
4255,1606243,29,air-temp,19.4,2018-12-18 13:03:18
4256,1606244,29,wind_speed,0.0,2018-12-18 13:03:18
4257,1606245,29,humidity,31.3,2018-12-18 13:03:18
4258,1606246,29,wind_dir,12.0,2018-12-18 13:03:18
4259,1606247,2,temp,15.2,2018-12-18 13:03:58
4260,1606248,2,incX,-0.0064,2018-12-18 13:03:58
4261,1606249,2,incY,-0.0422,2018-12-18 13:03:58
4262,1606250,3,incY,-0.0056,2018-12-18 13:04:28
4263,1606251,3,incX,0.0272,2018-12-18 13:04:28
4264,1606252,3,temp,11.0,2018-12-18 13:04:28
4265,1606253,75714124,disps,-7.279,2018-12-18 13:04:35
4266,1606254,75714125,disps,-8.09,2018-12-18 13:04:38
4267,1606255,4,incY,-0.0231,2018-12-18 13:04:58
4268,1606256,4,temp,12.9,2018-12-18 13:04:58
4269,1606257,4,incX,0.0644,2018-12-18 13:04:58
4270,1606258,5,incY,-0.0183,2018-12-18 13:05:28
4271,1606259,5,temp,12.4,2018-12-18 13:05:28
4272,1606260,5,incX,-0.0292,2018-12-18 13:05:28
4273,1606261,29,air-temp,19.4,2018-12-18 13:03:18
4274,1606262,29,wind_dir,12.0,2018-12-18 13:03:18
4275,1606263,29,wind-dir-v,281.0,2018-12-18 13:03:18
4276,1606264,29,wind_speed,0.0,2018-12-18 13:03:18
4277,1606265,29,humidity,31.3,2018-12-18 13:03:18
4278,1606266,29,wind_dir,12.0,2018-12-18 13:03:18
4279,1606267,29,humidity,31.3,2018-12-18 13:03:18
4280,1606268,29,wind_speed,0.0,2018-12-18 13:03:18
4281,1606269,29,air-temp,19.4,2018-12-18 13:03:18
4282,1606270,29,wind-dir-v,281.0,2018-12-18 13:03:18
4283,1606271,75714124,disps,-7.253,2018-12-18 13:08:55
4284,1606272,29,wind-dir-v,259.0,2018-12-18 13:08:18
4285,1606273,29,air-temp,18.7,2018-12-18 13:08:18
4286,1606274,29,humidity,30.9,2018-12-18 13:08:18
4287,1606275,29,wind_speed,0.9,2018-12-18 13:08:18
4288,1606276,29,wind_dir,11.0,2018-12-18 13:08:18
4289,1606277,28,water_velocity,0.0,2018-12-18 13:09:21
4290,1606278,28,angl,36.74,2018-12-18 13:09:21
4291,1606279,28,volt,11.599,2018-12-18 13:09:21
4292,1606280,28,temp,20.4,2018-12-18 13:09:21
4293,1606281,75714126,disps,-11.999,2018-12-18 13:09:37
4294,1606282,75714127,disps,-12.492,2018-12-18 13:09:40
4295,1606283,29,humidity,30.9,2018-12-18 13:08:18
4296,1606284,29,air-temp,18.7,2018-12-18 13:08:18
4297,1606285,29,wind_speed,0.9,2018-12-18 13:08:18
4298,1606286,29,wind-dir-v,259.0,2018-12-18 13:08:18
4299,1606287,29,wind_dir,11.0,2018-12-18 13:08:18
4300,1606288,29,wind_speed,0.9,2018-12-18 13:08:18
4301,1606289,29,wind_dir,11.0,2018-12-18 13:08:18
4302,1606290,29,air-temp,18.7,2018-12-18 13:08:18
4303,1606291,29,wind-dir-v,259.0,2018-12-18 13:08:18
4304,1606292,29,humidity,30.9,2018-12-18 13:08:18
4305,1606293,29,wind-dir-v,268.0,2018-12-18 13:13:18
4306,1606294,29,wind_speed,0.0,2018-12-18 13:13:18
4307,1606295,29,humidity,32.9,2018-12-18 13:13:18
4308,1606296,29,wind_dir,12.0,2018-12-18 13:13:18
4309,1606297,29,air-temp,17.9,2018-12-18 13:13:18
4310,1606298,75714124,disps,-7.241,2018-12-18 13:13:56
4311,1606299,75714125,disps,-8.055,2018-12-18 13:13:59
4312,1606300,75714126,disps,-11.916,2018-12-18 13:14:42
4313,1606301,75714127,disps,-12.442,2018-12-18 13:14:45
4314,1606302,45,temp,21.125,2018-12-18 13:16:54
4315,1606303,46,temp,19.9375,2018-12-18 13:17:24
4316,1606304,48,temp,23.0625,2018-12-18 13:17:54
4317,1606305,29,air-temp,17.9,2018-12-18 13:13:18
4318,1606306,29,wind_dir,12.0,2018-12-18 13:13:18
4319,1606307,29,humidity,32.9,2018-12-18 13:13:18
4320,1606308,29,wind-dir-v,268.0,2018-12-18 13:13:18
4321,1606309,29,wind_speed,0.0,2018-12-18 13:13:18
4322,1606310,49,temp,22.75,2018-12-18 13:18:25
4323,1606311,29,wind-dir-v,268.0,2018-12-18 13:13:18
4324,1606312,29,wind_speed,0.0,2018-12-18 13:13:18
4325,1606313,29,humidity,32.9,2018-12-18 13:13:18
4326,1606314,29,wind_dir,12.0,2018-12-18 13:13:18
4327,1606315,29,air-temp,17.9,2018-12-18 13:13:18
4328,1606316,50,temp,19.75,2018-12-18 13:18:55
4329,1606317,29,wind_dir,14.0,2018-12-18 13:18:18
4330,1606318,29,wind-dir-v,320.0,2018-12-18 13:18:18
4331,1606319,29,air-temp,17.7,2018-12-18 13:18:18
4332,1606320,29,wind_speed,0.0,2018-12-18 13:18:18
4333,1606321,29,humidity,32.3,2018-12-18 13:18:18
4334,1606322,75714124,disps,-7.209,2018-12-18 13:19:23
4335,1606323,75714125,disps,-8.036,2018-12-18 13:19:26
4336,1606324,75714126,disps,-11.854,2018-12-18 13:19:43
4337,1606325,75714127,disps,-12.364,2018-12-18 13:19:46
4338,1606326,46,SL-DIF,0.101,2018-12-18 13:16:54
4339,1606327,48,SL-DIF,0.213,2018-12-18 13:16:54
4340,1606328,49,SL-DIF,0.951,2018-12-18 13:16:54
4341,1606329,50,SL-DIF,-0.163,2018-12-18 13:16:54
4342,1606330,29,humidity,32.3,2018-12-18 13:18:18
4343,1606331,29,wind_speed,0.0,2018-12-18 13:18:18
4344,1606332,29,air-temp,17.7,2018-12-18 13:18:18
4345,1606333,29,wind-dir-v,320.0,2018-12-18 13:18:18
4346,1606334,29,wind_dir,14.0,2018-12-18 13:18:18
4347,1606335,29,wind-dir-v,320.0,2018-12-18 13:18:18
4348,1606336,29,humidity,32.3,2018-12-18 13:18:18
4349,1606337,29,wind_speed,0.0,2018-12-18 13:18:18
4350,1606338,29,air-temp,17.7,2018-12-18 13:18:18
4351,1606339,29,wind_dir,14.0,2018-12-18 13:18:18
4352,1606340,29,humidity,33.4,2018-12-18 13:23:18
4353,1606341,29,air-temp,17.3,2018-12-18 13:23:18
4354,1606342,29,wind-dir-v,305.0,2018-12-18 13:23:18
4355,1606343,29,wind_speed,0.0,2018-12-18 13:23:18
4356,1606344,29,wind_dir,14.0,2018-12-18 13:23:18
4357,1606345,75714126,disps,-11.823,2018-12-18 13:24:09
4358,1606346,75714127,disps,-12.308,2018-12-18 13:24:12
4359,1606347,75714124,disps,-7.189,2018-12-18 13:24:24
4360,1606348,75714125,disps,-8.011,2018-12-18 13:24:27
4361,1606349,29,air-temp,17.3,2018-12-18 13:23:18
4362,1606350,29,humidity,33.4,2018-12-18 13:23:18
4363,1606351,29,wind_dir,14.0,2018-12-18 13:23:18
4364,1606352,29,wind_speed,0.0,2018-12-18 13:23:18
4365,1606353,29,wind-dir-v,305.0,2018-12-18 13:23:18
4366,1606354,29,wind-dir-v,305.0,2018-12-18 13:23:18
4367,1606355,29,wind_speed,0.0,2018-12-18 13:23:18
4368,1606356,29,humidity,33.4,2018-12-18 13:23:18
4369,1606357,29,air-temp,17.3,2018-12-18 13:23:18
4370,1606358,29,wind_dir,14.0,2018-12-18 13:23:18
4371,1606359,29,wind_speed,0.0,2018-12-18 13:28:18
4372,1606360,29,air-temp,17.3,2018-12-18 13:28:18
4373,1606361,29,wind-dir-v,258.0,2018-12-18 13:28:18
4374,1606362,29,wind_dir,11.0,2018-12-18 13:28:18
4375,1606363,29,humidity,33.9,2018-12-18 13:28:18
4376,1606364,75714126,disps,-11.79,2018-12-18 13:29:11
4377,1606365,75714127,disps,-12.232,2018-12-18 13:29:14
4378,1606366,75714124,disps,-7.188,2018-12-18 13:29:27
4379,1606367,75714125,disps,-8.002,2018-12-18 13:29:30
4380,1606368,29,air-temp,17.3,2018-12-18 13:28:18
4381,1606369,29,wind_speed,0.0,2018-12-18 13:28:18
4382,1606370,29,wind-dir-v,258.0,2018-12-18 13:28:18
4383,1606371,29,humidity,33.9,2018-12-18 13:28:18
4384,1606372,29,wind_dir,11.0,2018-12-18 13:28:18
4385,1606373,29,humidity,33.9,2018-12-18 13:28:18
4386,1606374,29,air-temp,17.3,2018-12-18 13:28:18
4387,1606375,29,wind-dir-v,258.0,2018-12-18 13:28:18
4388,1606376,29,wind_speed,0.0,2018-12-18 13:28:18
4389,1606377,29,wind_dir,11.0,2018-12-18 13:28:18
4390,1606378,29,wind_dir,15.0,2018-12-18 13:33:18
4391,1606379,29,air-temp,17.3,2018-12-18 13:33:18
4392,1606380,29,humidity,34.5,2018-12-18 13:33:18
4393,1606381,29,wind-dir-v,349.0,2018-12-18 13:33:18
4394,1606382,29,wind_speed,0.0,2018-12-18 13:33:18
4395,1606383,75714126,disps,-11.77,2018-12-18 13:34:12
4396,1606384,75714127,disps,-12.194,2018-12-18 13:34:15
4397,1606385,75714124,disps,-7.174,2018-12-18 13:34:15
4398,1606386,75714125,disps,-7.984,2018-12-18 13:34:18
4399,1606387,29,wind_dir,15.0,2018-12-18 13:33:18
4400,1606388,29,wind-dir-v,349.0,2018-12-18 13:33:18
4401,1606389,29,wind_speed,0.0,2018-12-18 13:33:18
4402,1606390,29,humidity,34.5,2018-12-18 13:33:18
4403,1606391,29,air-temp,17.3,2018-12-18 13:33:18
4404,1606392,29,wind_dir,15.0,2018-12-18 13:33:18
4405,1606393,29,wind-dir-v,349.0,2018-12-18 13:33:18
4406,1606394,29,wind_speed,0.0,2018-12-18 13:33:18
4407,1606395,29,humidity,34.5,2018-12-18 13:33:18
4408,1606396,29,air-temp,17.3,2018-12-18 13:33:18
4409,1606397,29,humidity,33.4,2018-12-18 13:38:18
4410,1606398,29,air-temp,17.5,2018-12-18 13:38:18
4411,1606399,29,wind_speed,0.0,2018-12-18 13:38:18
4412,1606400,29,wind-dir-v,46.0,2018-12-18 13:38:18
4413,1606401,29,wind_dir,2.0,2018-12-18 13:38:18
4414,1606402,75714124,disps,-7.165,2018-12-18 13:39:05
4415,1606403,75714125,disps,-7.967,2018-12-18 13:39:08
4416,1606404,75714126,disps,-11.741,2018-12-18 13:39:12
4417,1606405,75714127,disps,-12.152,2018-12-18 13:39:15
4418,1606406,29,air-temp,17.5,2018-12-18 13:38:18
4419,1606407,29,wind_speed,0.0,2018-12-18 13:38:18
4420,1606408,29,wind-dir-v,46.0,2018-12-18 13:38:18
4421,1606409,29,humidity,33.4,2018-12-18 13:38:18
4422,1606410,29,wind_dir,2.0,2018-12-18 13:38:18
4423,1606411,29,wind_dir,2.0,2018-12-18 13:38:18
4424,1606412,29,wind_speed,0.0,2018-12-18 13:38:18
4425,1606413,29,wind-dir-v,46.0,2018-12-18 13:38:18
4426,1606414,29,air-temp,17.5,2018-12-18 13:38:18
4427,1606415,29,humidity,33.4,2018-12-18 13:38:18
4428,1606416,29,wind_speed,0.0,2018-12-18 13:43:18
4429,1606417,29,wind-dir-v,82.0,2018-12-18 13:43:18
4430,1606418,29,humidity,32.4,2018-12-18 13:43:18
4431,1606419,29,air-temp,17.4,2018-12-18 13:43:18
4432,1606420,29,wind_dir,4.0,2018-12-18 13:43:18
4433,1606421,75714124,disps,-7.149,2018-12-18 13:44:06
4434,1606422,75714125,disps,-7.949,2018-12-18 13:44:09
4435,1606423,75714126,disps,-11.694,2018-12-18 13:44:46
4436,1606424,75714127,disps,-12.074,2018-12-18 13:44:49
4437,1606425,29,wind_speed,0.0,2018-12-18 13:43:18
4438,1606426,29,air-temp,17.4,2018-12-18 13:43:18
4439,1606427,29,humidity,32.4,2018-12-18 13:43:18
4440,1606428,29,wind-dir-v,82.0,2018-12-18 13:43:18
4441,1606429,29,wind_dir,4.0,2018-12-18 13:43:18
4442,1606430,29,wind_dir,4.0,2018-12-18 13:43:18
4443,1606431,29,humidity,32.4,2018-12-18 13:43:18
4444,1606432,29,wind_speed,0.0,2018-12-18 13:43:18
4445,1606433,29,air-temp,17.4,2018-12-18 13:43:18
4446,1606434,29,wind-dir-v,82.0,2018-12-18 13:43:18
4447,1606435,29,air-temp,17.4,2018-12-18 13:48:18
4448,1606436,29,wind-dir-v,267.0,2018-12-18 13:48:18
4449,1606437,29,humidity,33.9,2018-12-18 13:48:18
4450,1606438,29,wind_dir,12.0,2018-12-18 13:48:18
4451,1606439,29,wind_speed,0.0,2018-12-18 13:48:18
4452,1606440,75714124,disps,-7.131,2018-12-18 13:49:10
4453,1606441,75714125,disps,-7.932,2018-12-18 13:49:13
4454,1606442,75714126,disps,-11.667,2018-12-18 13:49:47
4455,1606443,75714127,disps,-12.038,2018-12-18 13:49:50
4456,1606444,16,temp,13.5,2018-12-18 13:00:00
4457,1606445,16,S,-41.409,2018-12-18 13:00:00
4458,1606446,17,S,-50.265,2018-12-18 13:00:00
4459,1606447,17,temp,13.5,2018-12-18 13:00:00
4460,1606448,18,S,-12.816,2018-12-18 13:00:00
4461,1606449,18,temp,13.5,2018-12-18 13:00:00
4462,1606450,19,S,-32.79,2018-12-18 13:00:00
4463,1606451,19,temp,13.5,2018-12-18 13:00:00
4464,1606452,29,humidity,33.9,2018-12-18 13:48:18
4465,1606453,29,air-temp,17.4,2018-12-18 13:48:18
4466,1606454,29,wind_speed,0.0,2018-12-18 13:48:18
4467,1606455,29,wind_dir,12.0,2018-12-18 13:48:18
4468,1606456,29,wind-dir-v,267.0,2018-12-18 13:48:18
4469,1606457,29,air-temp,17.4,2018-12-18 13:48:18
4470,1606458,29,wind-dir-v,267.0,2018-12-18 13:48:18
4471,1606459,29,humidity,33.9,2018-12-18 13:48:18
4472,1606460,29,wind_speed,0.0,2018-12-18 13:48:18
